gender,age
M,26
M,34
M,21
M,41
 ,68
M,3
M,57
M,20
F,5
M,52
F,46
F,17
 ,51
F,65
 ,53
M,48
 ,32
M,25
 ,20
F,71
M,43
F,47
F,18
M,30
 ,17
M,21
F,77
 ,34
M,60
M,65
M,32
M,33
M,25
F,18
M,80
F,65
F,85
 ,34
M,75
 ,27
F,26
 ,21
 ,22
M,73
F,63
F,53
M,48
 ,54
M,22
F,39
M,36
 ,47
 ,63
 ,43
F,43
F,9
 ,27
 ,85
M,61
F,49
 ,38
M,28
M,37
 ,45
F,34
M,21
F,48
F,84
F,18
 ,30
M,58
F,34
 ,25
M,38
 ,35
F,56
M,20
M,37
 ,25
F,38
F,38
 ,67
 ,36
F,99
F,26
 ,67
M,43
M,33
M,26
 ,20
M,28
 ,31
M,56
 ,60
F,56
F,34
M,77
M,71
 ,48
M,25
F,32
M,63
M,32
M,12
 ,30
 ,21
M,64
M,50
M,51
M,19
O,39
F,21
M,30
F,38
F,45
M,70
F,4
F,52
M,73
M,70
 ,32
M,26
M,17
F,55
M,27
F,36
M,15
 ,71
F,29
M,19
F,21
M,35
 ,20
F,71
F,51
F,23
 ,64
 ,61
M,44
 ,46
M,22
F,31
M,69
F,41
M,72
F,78
 ,55
M,33
F,44
F,25
 ,22
 ,27
 ,26
M,32
 ,23
 ,37
M,26
M,43
 ,48
F,28
F,55
F,20
F,63
M,44
F,60
M,19
M,46
M,65
F,28
F,55
M,10
F,34
F,47
F,36
M,37
M,66
F,5
M,44
 ,23
F,27
 ,31
F,56
 ,79
M,60
M,4
F,38
F,74
F,20
 ,30
F,20
 ,38
 ,49
F,38
F,34
 ,49
 ,40
F,68
M,14
M,40
M,64
M,44
M,31
F,26
F,56
M,31
F,15
M,23
 ,4
 ,42
M,60
M,67
M,50
M,60
F,70
 ,36
 ,30
 ,13
 ,28
M,54
M,46
 ,24
F,44
 ,35
F,68
 ,58
 ,43
F,30
M,25
F,25
 ,24
F,43
 ,29
M,34
 ,65
 ,4
M,53
F,36
F,42
F,52
M,56
F,63
 ,22
F,38
 ,31
F,50
F,64
M,61
M,22
M,39
 ,59
F,4
M,4
 ,72
 ,8
M,23
 ,20
F,43
M,53
M,33
M,31
M,66
F,33
M,24
M,54
M,27
 ,11
M,26
 ,42
 ,61
F,30
F,30
M,20
M,14
F,47
F,37
M,25
 ,44
 ,22
M,37
M,14
 ,48
M,23
F,74
 ,75
 ,36
F,43
M,22
 ,20
 ,55
 ,37
F,24
F,47
M,21
 ,27
F,67
 ,21
 ,50
 ,64
F,5
M,28
F,69
M,37
 ,69
M,48
 ,27
 ,37
F,21
F,32
 ,70
F,68
 ,28
F,19
 ,20
M,55
F,59
 ,36
F,32
M,34
 ,43
M,38
M,32
M,33
M,25
M,13
M,48
F,51
 ,19
F,43
M,45
F,20
 ,49
F,26
F,47
 ,4
 ,41
F,26
 ,66
 ,22
M,63
M,62
F,61
M,28
 ,46
M,64
F,68
F,23
F,8
 ,27
M,67
M,52
 ,34
F,31
M,34
F,59
F,56
M,52
M,63
 ,27
F,63
 ,24
 ,5
M,42
F,20
M,64
F,63
M,61
 ,23
 ,4
M,57
 ,12
M,24
F,70
 ,47
 ,41
 ,66
F,36
 ,43
 ,28
 ,82
F,46
M,62
F,22
M,21
 ,71
F,58
M,32
 ,34
F,34
M,22
F,34
M,11
 ,61
M,60
M,81
 ,40
M,17
M,35
M,60
F,74
 ,33
M,20
M,29
 ,39
M,49
F,34
 ,28
M,35
F,33
 ,39
F,39
F,19
F,42
M,55
M,58
M,41
F,33
 ,54
 ,46
F,65
M,36
F,42
F,24
 ,45
M,76
M,43
F,60
 ,26
F,60
F,34
F,75
 ,40
M,38
F,20
F,23
M,31
F,78
M,72
F,75
M,42
 ,67
F,46
F,35
M,36
F,19
F,40
 ,25
 ,65
 ,36
 ,72
M,30
F,23
M,23
 ,47
M,39
M,68
M,28
M,84
F,50
M,66
F,49
M,46
F,89
F,30
M,38
M,26
F,43
M,80
 ,42
F,54
F,25
F,36
M,42
F,30
M,44
 ,52
F,17
M,21
F,72
F,55
M,48
M,25
F,32
F,30
F,49
M,50
 ,49
F,38
 ,26
M,41
F,32
 ,29
 ,53
 ,63
F,66
M,77
M,36
M,47
M,74
 ,86
F,60
F,7
M,34
F,33
M,71
 ,73
F,70
M,6
F,41
 ,29
M,36
M,26
 ,56
 ,7
M,86
F,89
M,42
M,48
F,74
M,72
F,7
M,71
M,23
 ,29
M,31
F,38
M,77
F,66
F,53
M,59
F,14
M,75
F,11
M,76
F,11
F,70
M,25
F,65
M,50
M,82
F,80
F,30
F,21
M,62
F,58
F,56
 ,33
M,63
M,77
F,68
F,80
F,78
M,63
F,51
M,80
F,60
M,71
F,81
F,45
F,81
M,69
M,79
M,65
M,67
M,62
M,45
F,48
M,64
M,54
M,42
M,70
F,62
F,37
F,41
F,41
F,35
M,34
F,60
M,81
 ,34
F,52
M,40
M,67
M,68
M,39
M,48
F,63
F,70
F,75
F,58
M,39
F,55
M,68
F,64
M,49
 ,43
M,35
F,70
M,54
M,52
M,35
 ,22
M,43
M,32
M,56
F,74
 ,59
F,39
F,61
 ,69
 ,52
 ,68
F,57
M,84
M,23
F,58
F,69
F,46
 ,71
F,40
M,39
F,28
F,21
M,53
F,59
F,41
M,59
 ,29
F,64
 ,30
M,59
M,91
M,76
M,59
F,25
F,60
M,20
F,22
M,22
F,24
F,30
M,44
F,52
F,48
 ,30
M,52
M,25
M,72
F,34
M,35
F,47
F,72
M,63
F,22
M,21
F,53
 ,47
F,54
M,40
F,39
 ,73
 ,74
 ,80
M,64
 ,41
 ,7
F,38
M,35
F,31
F,67
 ,36
 ,51
 ,39
F,68
F,43
M,42
F,57
F,70
 ,41
 ,68
M,75
F,62
M,37
F,42
 ,59
F,59
M,60
M,32
F,34
M,43
F,32
M,30
F,69
F,82
F,5
M,41
M,25
F,18
 ,55
 ,65
F,17
M,29
 ,34
M,67
M,47
M,62
F,64
M,43
F,19
F,21
M,26
F,31
M,33
M,30
 ,21
F,4
F,39
 ,58
M,37
M,11
 ,77
M,20
 ,57
M,19
F,34
M,38
M,72
F,76
F,47
F,77
M,30
M,61
 ,69
M,56
F,47
M,24
F,19
 ,23
F,31
 ,56
F,49
F,70
F,71
F,32
M,21
F,24
M,33
M,19
M,44
F,69
F,44
 ,62
M,75
M,70
 ,65
 ,65
 ,62
F,70
M,77
 ,35
M,32
 ,37
M,41
F,77
M,59
M,56
F,50
F,67
F,64
M,45
M,42
F,19
M,59
M,19
F,71
F,70
 ,57
 ,42
M,61
 ,31
F,73
M,45
 ,7
F,83
F,33
F,68
M,24
 ,36
F,34
 ,48
F,60
M,31
 ,62
M,15
 ,29
 ,52
 ,48
M,27
F,39
M,41
 ,25
F,34
M,34
M,17
F,7
F,73
F,44
F,23
 ,35
F,23
F,50
M,55
F,31
F,45
 ,82
F,29
F,62
M,57
M,21
F,34
 ,12
M,76
 ,22
M,29
M,24
M,41
M,45
M,60
M,40
M,68
M,22
 ,85
M,39
M,38
F,5
M,43
F,42
F,35
 ,66
 ,74
 ,21
M,20
M,50
M,40
F,77
F,35
M,33
M,37
 ,20
M,32
M,27
F,67
F,28
M,19
 ,30
 ,36
 ,38
F,64
F,20
F,12
M,20
 ,23
F,25
F,29
M,21
F,29
F,55
M,5
F,55
F,63
F,32
M,42
M,44
 ,29
M,38
F,25
 ,29
M,45
F,62
 ,13
M,63
M,48
M,27
F,44
M,25
M,50
 ,19
F,69
M,6
F,12
M,28
M,21
 ,14
F,59
M,27
 ,89
F,28
M,30
M,64
 ,32
F,39
M,40
F,25
F,57
F,56
F,5
 ,24
 ,36
F,10
F,4
F,8
M,56
F,34
F,48
M,36
 ,68
M,40
M,21
F,29
F,5
F,5
F,35
F,56
F,46
M,32
M,70
F,33
M,36
F,61
 ,46
M,34
 ,71
M,51
 ,35
F,53
M,58
M,45
M,41
M,19
M,38
F,32
M,54
F,32
M,21
 ,55
F,39
M,22
F,54
M,63
F,48
 ,44
 ,42
F,36
M,36
F,24
M,33
M,41
M,25
F,27
F,23
 ,57
 ,68
F,33
 ,38
 ,34
F,53
F,63
M,51
 ,70
 ,6
M,39
F,6
F,29
M,40
F,6
F,28
M,36
M,69
M,61
M,62
M,65
M,27
M,69
F,20
M,20
F,28
M,43
M,71
M,45
 ,56
M,5
M,45
 ,50
F,57
F,71
 ,75
F,68
F,14
M,68
M,51
F,36
 ,9
M,13
F,17
F,77
 ,41
F,17
 ,74
M,50
 ,51
M,22
F,63
M,30
F,61
F,23
M,46
M,38
 ,46
M,44
F,44
F,19
M,19
M,76
 ,73
M,23
 ,8
F,32
M,19
F,71
 ,52
M,67
 ,20
F,24
 ,28
 ,31
M,40
M,17
F,63
F,37
 ,25
 ,26
M,72
F,63
M,21
F,28
M,71
M,77
F,41
F,28
M,25
 ,26
M,41
F,42
F,68
M,72
M,57
F,46
M,59
F,40
M,11
M,84
F,5
M,25
F,30
M,22
 ,53
M,29
F,17
M,35
F,36
F,43
M,44
F,24
M,67
M,61
M,38
M,54
 ,33
 ,33
F,40
F,11
M,19
 ,63
M,30
M,27
M,45
F,42
M,54
M,21
F,24
 ,70
F,49
M,73
M,48
M,51
M,49
F,41
M,48
 ,50
M,39
 ,31
M,48
 ,51
 ,50
M,30
M,36
M,35
M,29
F,61
F,6
M,26
F,29
 ,61
M,29
M,69
F,31
F,39
F,16
M,18
M,47
M,76
F,35
M,75
F,68
M,35
F,28
O,39
M,69
F,41
M,28
M,58
M,20
F,7
M,34
 ,36
F,47
M,34
M,68
F,31
M,64
F,38
M,78
M,43
M,67
M,44
M,27
M,34
M,50
M,26
 ,55
M,11
M,31
M,14
F,45
F,25
M,42
F,51
F,78
F,59
M,70
M,46
F,68
M,78
F,25
F,25
F,48
F,21
M,29
F,67
M,51
M,62
M,29
F,25
M,48
M,25
F,32
M,25
F,65
M,50
M,68
M,25
F,46
F,27
F,13
M,25
M,50
M,42
F,30
M,81
F,10
F,27
F,26
F,63
M,27
M,15
F,50
M,77
M,46
F,23
F,7
 ,41
M,9
M,78
F,62
M,39
F,45
M,73
M,31
M,65
M,8
F,55
F,74
M,45
M,59
M,63
F,46
F,51
M,28
M,28
M,25
M,69
M,68
F,93
M,31
M,47
F,33
F,75
M,44
M,30
F,18
M,73
M,34
M,62
F,29
M,21
M,17
F,58
F,34
 ,46
 ,41
M,34
F,79
F,27
F,82
M,85
M,38
F,70
F,42
M,37
F,40
M,33
M,40
M,62
M,47
F,26
M,22
M,69
F,39
M,37
F,27
F,81
M,46
F,27
M,40
M,45
F,34
M,58
F,8
M,35
F,53
F,66
M,62
F,67
M,62
M,10
M,25
M,23
F,53
F,42
F,12
M,77
M,66
F,67
F,31
M,36
M,75
M,29
F,72
M,71
M,65
M,59
F,65
M,62
F,64
F,45
F,47
M,77
M,68
M,81
F,19
F,67
M,66
M,77
M,77
M,44
M,65
F,68
F,53
M,59
M,53
M,67
M,61
F,57
M,64
F,64
F,92
M,65
F,63
M,63
M,44
M,81
M,32
M,65
F,75
M,61
F,51
F,63
M,30
M,38
M,88
M,84
F,75
M,78
M,86
M,75
F,74
M,69
M,79
F,81
F,56
M,85
F,71
M,70
M,48
F,85
M,74
F,78
F,61
M,74
F,70
F,63
M,0
F,56
M,33
M,55
F,28
F,79
M,61
M,19
F,26
M,15
F,34
F,97
M,37
 ,39
F,27
M,19
M,67
F,25
 ,47
 ,40
M,44
M,50
M,27
F,27
M,62
M,63
F,13
M,48
F,68
M,82
M,28
M,72
 ,35
M,65
M,80
M,27
M,51
M,65
F,47
M,47
M,31
F,14
F,29
M,9
 ,38
F,25
M,62
M,64
F,59
M,14
F,9
F,25
M,83
F,10
F,45
F,9
M,57
M,60
M,43
F,22
M,62
F,17
 ,36
M,50
M,67
M,44
F,37
F,27
M,62
M,63
F,52
F,66
F,27
M,50
 ,45
M,68
F,56
F,26
M,16
M,60
 ,45
F,21
M,16
F,31
F,30
F,31
M,75
M,31
M,24
F,53
F,37
F,27
M,31
F,49
M,11
M,18
M,27
F,24
M,37
F,72
F,32
M,75
F,70
M,77
M,27
M,36
F,33
F,28
F,59
M,61
F,80
M,58
F,55
F,38
M,46
F,56
M,26
F,28
F,79
M,47
F,50
M,32
F,53
F,58
M,70
M,46
F,55
M,42
M,10
F,12
M,40
M,73
F,54
M,57
 ,49
M,61
M,28
M,46
F,10
F,37
F,28
M,56
M,42
F,10
F,25
F,17
F,25
F,20
M,11
F,12
 ,45
M,39
M,27
F,39
M,36
M,22
F,67
M,59
M,39
M,48
F,50
M,79
 ,56
F,76
 ,42
F,65
 ,48
M,48
F,66
M,70
M,32
 ,19
M,24
 ,33
F,27
M,37
F,40
M,73
F,32
F,28
M,86
M,10
F,65
 ,88
M,37
F,38
F,37
F,28
M,60
F,58
M,41
F,22
F,38
F,74
M,32
M,45
F,62
 ,28
F,28
M,44
F,58
M,28
F,70
F,60
F,34
M,27
M,41
 ,55
F,83
M,30
M,29
M,60
F,37
F,44
M,23
F,37
M,24
F,44
F,20
M,60
M,41
M,60
F,58
 ,29
M,70
F,77
F,51
M,42
M,87
M,60
F,34
M,14
F,57
F,34
 ,36
M,12
F,38
F,49
F,31
O,76
 ,40
F,54
M,14
M,75
M,27
F,52
M,71
F,62
M,53
F,31
F,31
M,70
F,30
M,43
M,33
F,13
M,60
F,54
F,64
M,17
F,45
M,43
M,29
F,77
F,47
F,46
F,38
M,63
 ,56
M,46
M,65
M,12
 ,34
M,28
M,12
F,57
F,53
F,59
F,11
M,60
M,34
F,35
M,11
 ,37
F,35
M,28
M,15
M,23
F,36
F,55
F,30
M,62
M,48
F,49
M,11
F,27
M,52
M,29
M,71
M,37
M,44
M,35
F,30
F,40
M,21
M,32
M,12
M,42
F,16
 ,59
F,12
M,46
M,39
F,70
F,31
F,65
F,66
 ,31
F,79
F,43
M,57
F,12
 ,39
M,38
M,61
F,41
M,74
F,41
F,56
F,61
M,77
M,60
F,27
M,31
F,38
M,51
M,57
M,45
F,68
M,48
F,50
F,29
F,38
F,61
F,41
M,73
F,30
M,12
M,43
M,67
M,62
M,53
M,77
M,73
F,51
M,59
M,31
F,35
F,35
 ,38
F,31
 ,57
 ,33
M,74
F,39
F,64
M,31
F,46
 ,70
F,53
F,46
F,40
M,60
M,32
F,44
M,35
M,50
M,76
M,85
F,57
M,48
 ,45
M,61
M,31
F,45
M,29
F,49
 ,80
F,42
 ,71
M,74
F,58
M,38
 ,53
F,27
F,54
F,31
F,19
M,48
F,45
M,32
M,23
F,34
M,50
F,47
F,22
F,36
M,34
M,34
F,28
F,47
F,21
 ,36
F,36
F,58
M,39
M,65
M,76
M,44
F,77
 ,28
M,80
F,69
M,31
F,44
 ,56
F,31
M,20
F,59
 ,39
F,35
M,20
F,68
F,57
F,23
F,25
F,54
F,35
F,34
M,32
M,34
 ,26
M,42
F,41
M,14
F,31
F,57
M,71
M,31
M,13
M,26
F,25
F,30
M,63
 ,31
M,68
M,68
M,15
M,21
M,63
F,29
F,83
F,19
F,38
M,66
F,13
F,34
M,35
 ,31
M,34
M,30
F,63
M,15
F,50
M,65
M,38
M,50
F,60
M,70
M,64
M,45
F,65
F,34
F,32
M,32
M,36
M,43
F,51
F,17
M,36
M,27
F,42
F,14
F,33
M,48
F,80
F,39
F,34
M,34
F,76
M,26
F,21
M,14
F,55
 ,47
M,37
F,81
F,69
F,24
F,45
F,48
M,14
M,42
M,38
M,38
F,39
M,48
F,32
 ,34
F,44
M,57
F,44
M,68
F,39
F,34
M,23
M,48
 ,41
M,28
F,31
F,36
F,62
F,75
F,30
F,31
F,49
F,39
 ,41
F,45
M,33
F,46
 ,41
F,68
F,45
M,64
F,79
M,47
F,37
F,31
F,28
F,56
F,75
M,32
F,32
 ,57
F,36
F,55
F,44
M,46
F,87
F,61
M,21
M,24
F,63
M,29
M,75
F,63
F,88
F,53
M,79
M,86
M,54
F,78
F,79
M,67
F,73
M,75
M,86
M,56
M,71
M,57
M,46
F,82
M,28
F,84
F,71
M,76
M,38
F,59
F,86
F,80
M,64
M,62
M,71
M,71
M,63
M,76
F,66
M,76
F,66
M,47
M,65
M,51
M,58
M,50
M,90
M,32
M,70
F,16
F,79
F,73
F,44
F,88
M,69
F,87
F,80
F,19
M,51
F,49
F,23
F,49
F,26
F,28
M,84
M,61
F,20
M,70
 ,39
F,12
F,73
 ,27
M,21
F,62
M,13
 ,37
M,74
M,97
 ,15
F,59
M,17
F,75
M,50
F,71
F,44
M,38
 ,36
M,62
F,61
F,68
M,64
M,72
F,67
 ,32
M,52
F,66
M,45
F,31
F,57
M,46
F,32
M,35
 ,53
F,13
M,44
 ,42
F,38
F,31
F,22
M,36
F,44
F,55
F,15
F,55
M,40
M,39
M,20
M,32
M,34
 ,28
M,66
F,35
 ,65
M,66
M,57
M,65
 ,23
M,28
F,37
M,41
 ,73
M,54
M,73
M,71
F,23
F,42
 ,84
F,34
F,26
M,56
M,38
 ,49
M,70
M,80
 ,75
 ,53
F,38
F,22
 ,49
M,65
M,10
M,26
F,51
M,42
F,17
F,33
M,32
F,92
M,26
M,24
F,25
F,53
F,10
M,31
M,20
F,79
F,16
F,25
 ,35
F,7
F,49
M,87
 ,43
M,74
F,57
O,25
M,41
M,55
F,43
F,27
M,57
F,35
M,40
M,33
F,34
F,52
F,68
M,50
F,15
M,30
M,71
F,55
M,51
F,30
M,23
M,22
F,53
M,29
F,31
M,34
M,88
F,18
M,7
F,34
M,34
 ,49
M,48
M,15
F,42
M,79
O,47
F,28
M,65
M,59
M,43
F,24
M,29
M,23
M,8
F,62
M,47
F,50
M,38
O,32
M,68
F,68
M,48
F,50
F,10
F,14
F,21
F,30
M,21
M,65
F,78
M,40
F,36
F,36
M,65
F,26
M,18
M,55
M,70
 ,39
F,55
M,48
F,35
F,25
F,53
F,11
 ,40
M,29
M,32
 ,51
F,62
F,31
M,29
M,27
F,16
M,77
F,26
M,60
F,47
F,48
M,47
F,31
F,7
M,62
F,33
M,59
M,74
F,33
 ,41
F,55
M,43
M,74
F,46
F,70
F,43
F,56
F,30
F,16
F,24
F,8
M,88
M,32
F,58
M,44
M,10
F,35
F,71
M,21
F,62
F,27
M,51
F,71
M,17
F,68
M,36
M,35
M,45
M,59
M,42
F,8
M,64
M,27
F,57
F,39
M,73
F,9
M,41
M,68
M,73
M,40
M,52
F,36
M,34
F,17
M,34
M,41
M,42
M,50
F,60
M,39
M,65
F,62
F,28
M,53
F,51
M,22
M,62
M,38
F,41
M,54
F,29
M,28
M,53
M,39
M,19
M,80
M,11
M,52
M,68
M,33
M,49
F,38
M,37
F,73
M,84
F,41
F,43
 ,48
F,47
F,31
M,34
F,45
M,15
M,11
M,21
M,25
M,38
M,56
F,50
F,15
F,30
M,56
M,49
M,59
F,35
M,55
F,25
M,36
F,39
M,45
F,46
M,78
F,29
F,29
F,63
F,25
M,14
M,53
M,38
M,47
M,16
M,22
M,61
F,15
M,35
F,45
F,67
F,43
F,40
F,32
M,14
F,21
F,15
F,33
M,51
F,70
M,25
F,73
M,79
F,15
M,41
F,37
F,55
 ,31
M,35
M,59
F,74
M,33
F,78
F,79
M,15
F,31
F,43
M,19
M,57
M,37
F,58
 ,56
F,71
F,76
F,25
M,47
 ,33
M,20
F,63
M,37
F,34
F,37
F,37
F,46
 ,41
M,37
F,55
M,44
F,44
F,46
F,68
F,67
F,75
 ,42
F,62
F,48
F,62
F,23
F,73
F,36
M,34
F,27
M,60
F,30
F,51
M,53
F,36
F,32
M,21
F,24
M,71
F,63
M,35
M,21
M,72
M,43
F,80
F,37
F,74
F,32
F,87
M,45
M,15
F,18
 ,39
F,33
 ,44
F,17
M,55
F,58
M,34
F,36
F,32
F,82
 ,53
F,76
F,42
M,63
 ,45
M,42
F,34
F,48
M,48
F,81
M,66
F,39
F,41
 ,75
M,74
F,35
M,68
M,43
M,56
M,72
M,48
O,39
F,24
F,53
F,22
M,62
F,16
M,34
F,52
M,58
M,46
F,50
M,67
M,39
F,57
F,34
M,57
M,40
M,41
M,42
M,80
F,73
F,38
F,69
F,75
M,77
M,16
F,50
F,88
M,85
M,32
 ,47
F,37
F,61
M,58
F,61
F,68
F,35
M,36
F,87
F,70
M,47
F,63
M,50
F,46
M,51
 ,58
F,40
F,29
F,38
F,34
 ,50
M,24
F,42
M,53
M,52
M,67
F,69
F,20
F,59
M,19
M,92
M,18
M,23
F,56
F,61
F,48
 ,69
F,68
F,38
F,48
F,73
F,80
 ,46
F,35
F,35
F,53
 ,53
 ,46
F,17
F,53
M,53
 ,40
F,36
M,62
F,17
F,25
F,62
F,56
F,62
 ,62
M,41
F,57
F,55
 ,58
 ,60
F,57
F,64
 ,63
M,50
M,83
M,63
M,47
F,74
F,71
M,41
M,24
M,45
M,53
 ,69
 ,23
F,19
M,35
M,22
F,55
F,18
M,86
F,30
F,75
F,18
M,54
F,48
F,46
M,46
F,40
M,79
F,38
F,41
M,44
F,60
M,70
F,28
 ,68
M,38
F,68
M,18
M,68
M,19
M,18
F,60
F,51
M,49
F,50
F,36
F,69
M,47
M,37
 ,73
F,62
M,38
M,33
F,65
F,43
 ,56
M,71
 ,78
F,57
F,46
F,65
M,38
F,73
F,48
F,67
F,64
F,56
 ,38
 ,64
F,47
M,84
F,37
F,72
M,41
M,36
 ,55
F,39
F,75
M,43
F,71
F,69
M,47
F,35
F,43
F,76
M,52
F,53
F,66
M,38
M,37
F,29
M,56
F,65
F,46
M,44
M,42
F,58
F,37
F,30
 ,85
 ,73
F,63
F,69
M,76
M,74
 ,42
M,49
F,49
F,39
M,40
F,52
M,65
M,33
 ,45
M,45
M,73
M,38
M,62
F,47
M,44
F,84
M,27
F,78
F,77
F,20
F,68
 ,77
M,68
 ,45
M,53
M,84
M,92
M,28
F,23
 ,38
 ,39
M,23
M,46
F,56
F,60
 ,51
M,51
 ,76
M,25
F,65
F,81
F,44
M,39
F,66
M,48
F,39
M,62
F,57
M,39
F,65
 ,40
M,69
F,86
M,87
 ,32
M,61
M,39
F,61
F,33
F,37
F,66
 ,67
M,43
M,38
 ,42
M,39
F,65
M,82
M,35
M,26
M,24
M,54
M,65
F,36
F,73
M,71
M,63
M,67
F,72
F,33
M,78
F,36
 ,59
F,47
F,70
M,65
F,73
 ,22
M,64
 ,62
 ,40
F,42
M,44
M,38
F,78
F,41
M,74
F,64
M,84
F,55
F,51
M,30
F,69
M,70
F,51
M,54
M,51
F,69
M,71
M,49
M,68
M,48
F,60
 ,29
M,29
F,52
M,73
F,75
F,62
M,69
F,54
M,74
F,26
F,85
M,44
M,52
F,43
F,74
F,58
M,32
M,44
M,31
M,50
M,77
F,49
F,62
M,69
 ,49
F,59
M,61
F,30
F,71
M,50
F,69
M,82
F,64
M,31
F,69
M,62
M,36
M,56
M,60
F,59
M,42
M,35
 ,38
M,25
 ,58
M,73
M,63
M,67
F,27
F,62
M,71
M,43
F,53
M,48
M,58
M,57
M,42
M,98
M,72
F,69
M,44
M,31
 ,53
M,86
F,82
F,56
F,76
F,60
M,70
M,59
M,41
F,67
F,73
 ,28
F,45
F,24
M,70
M,43
 ,80
M,48
F,45
F,38
 ,63
M,42
 ,52
M,78
F,83
M,69
F,47
F,64
M,26
F,73
F,43
F,71
F,71
F,59
F,47
M,74
M,25
F,60
F,48
M,24
M,35
M,55
F,34
 ,65
M,94
M,48
F,28
M,68
M,81
F,82
F,43
F,77
 ,35
 ,33
M,32
M,63
F,25
 ,76
F,72
M,61
 ,43
M,64
M,78
M,66
M,72
F,108
F,25
 ,43
M,43
M,45
M,78
M,81
 ,68
F,64
F,46
F,58
F,25
M,79
 ,38
 ,40
M,66
F,64
F,47
F,60
M,33
F,57
F,56
 ,61
F,33
M,75
F,77
F,43
M,30
F,61
F,91
F,67
 ,44
F,53
F,67
M,56
M,54
F,71
M,75
F,59
F,64
M,80
F,33
F,53
F,49
 ,82
M,32
F,36
F,57
 ,44
M,71
F,50
M,27
M,80
 ,58
M,66
F,34
F,43
F,46
F,55
F,45
M,53
F,52
F,69
M,32
F,29
M,81
M,45
M,49
M,75
M,65
F,67
M,71
F,59
F,57
 ,38
F,42
M,54
 ,66
F,27
M,80
F,61
M,49
F,71
F,71
F,71
M,33
 ,37
M,38
F,60
M,29
F,35
 ,67
M,27
 ,73
F,74
M,27
F,73
M,46
F,79
M,55
M,59
F,73
F,35
M,33
F,31
F,57
M,84
F,52
F,78
F,38
M,40
F,67
F,70
M,55
M,51
F,67
M,67
 ,47
M,79
M,40
M,32
M,49
M,28
M,58
F,68
F,54
M,60
F,71
F,57
M,32
M,30
F,72
M,56
M,43
M,39
F,67
M,66
F,62
M,63
 ,51
F,60
M,35
M,30
F,66
M,77
F,78
M,58
F,49
F,44
F,73
 ,90
F,39
F,88
F,81
M,84
F,91
M,63
M,88
M,52
F,54
F,70
M,48
M,58
M,71
M,77
F,57
M,82
M,40
M,56
F,63
F,53
F,55
M,72
M,71
M,64
 ,54
M,62
 ,87
F,63
M,77
M,68
M,61
F,68
F,82
F,66
F,82
F,78
M,77
F,80
F,77
 ,63
F,63
M,57
F,67
F,92
F,85
M,77
F,73
M,50
M,83
M,62
M,75
F,68
F,59
M,86
M,74
 ,57
F,74
 ,74
F,73
F,98
F,68
M,85
M,59
F,50
M,64
 ,60
M,59
M,66
M,65
M,71
M,65
 ,66
 ,76
M,73
F,84
M,66
M,75
 ,53
F,60
F,63
F,78
 ,67
F,69
F,50
F,53
F,60
M,63
M,82
M,42
M,62
F,76
F,54
M,59
F,53
M,82
M,72
F,63
F,83
F,67
F,79
 ,79
F,59
F,89
M,66
F,98
M,57
F,68
M,57
F,89
M,67
M,87
M,71
M,62
F,69
M,36
F,64
M,68
M,77
 ,62
F,59
F,44
M,52
F,61
M,82
 ,57
F,81
F,75
F,64
F,57
F,76
 ,77
F,75
F,72
M,59
M,79
F,70
M,78
M,79
M,79
M,78
F,64
M,71
M,93
F,102
M,52
M,59
M,78
M,75
M,67
M,51
F,58
 ,74
F,84
F,65
F,73
F,77
F,79
F,58
F,72
F,68
F,76
F,77
M,60
F,51
F,87
F,65
F,77
F,46
M,52
M,36
F,65
M,30
M,39
M,69
F,90
F,67
F,15
F,17
M,49
F,57
M,87
F,40
M,10
F,58
M,87
F,69
F,36
M,48
F,43
F,12
F,75
M,72
F,70
F,65
F,42
F,41
M,68
M,43
F,66
F,64
M,17
F,92
F,21
M,86
F,40
M,56
M,62
F,76
M,61
F,78
F,68
M,68
F,20
M,60
F,71
M,68
M,62
F,66
F,68
M,77
M,44
F,42
M,82
F,75
F,40
F,28
F,79
F,47
F,83
M,83
M,72
M,72
M,34
M,86
M,73
M,76
F,40
M,72
F,79
M,60
M,67
M,60
M,30
F,76
M,68
F,86
M,88
F,85
M,45
M,81
F,69
F,67
F,65
 ,52
F,54
M,47
F,25
F,27
M,32
M,65
M,14
F,44
M,12
F,57
M,36
M,30
M,27
F,56
F,35
M,45
F,44
M,42
M,61
M,9
F,66
M,45
M,30
M,27
M,9
M,27
F,58
M,32
M,15
M,14
F,65
F,56
M,28
F,44
F,34
F,29
F,9
M,53
M,51
F,81
F,28
M,37
M,68
M,16
F,17
M,29
F,21
M,29
F,55
M,31
F,69
M,20
M,40
M,27
M,37
F,52
F,29
M,45
F,11
M,77
F,59
M,24
F,70
F,24
M,71
F,84
M,62
F,69
M,67
F,52
M,37
M,69
M,77
M,16
F,58
F,71
M,42
M,46
M,40
F,38
M,28
M,35
F,47
F,41
M,34
M,24
M,47
M,18
M,27
F,43
M,15
M,42
F,46
M,39
M,48
F,34
M,24
F,27
F,52
F,53
M,45
F,40
M,41
M,37
M,29
F,56
M,65
F,60
M,14
F,39
F,16
M,55
F,66
M,32
F,48
M,17
F,33
M,24
M,13
M,47
F,73
 ,43
F,62
F,53
M,71
M,39
F,28
M,36
